Unnamed: 0,User ID,Venue ID,Venue category ID,Venue category name,Latitude,Longitude,Timezone,UTC time
150036,91,City Island Lobster House,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.85694778615185,-73.79164315382451,-240,Thu Aug 16 22:12:38 +0000 2012
150037,296,Croton Reservoir Tavern,4bf58dd8d48988d116941735,Bar,40.753758560444695,-73.98572613993713,-240,Thu Aug 16 22:13:34 +0000 2012
150041,178,Eleanor Roosevelt Memorial,4bf58dd8d48988d166941735,Sculpture Garden,40.78062263147248,-73.98563431488182,-240,Thu Aug 16 22:14:31 +0000 2012
150045,390,GalaFresh Farms,4bf58dd8d48988d118951735,Food & Drink Shop,40.6763030822174,-73.95833163410352,-240,Thu Aug 16 22:19:46 +0000 2012
150049,51,Mezcal's Mexican Restaurant,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.675816756444775,-73.98082491625485,-240,Thu Aug 16 22:21:59 +0000 2012
150061,340,Barramundi,4bf58dd8d48988d116941735,Bar,40.71933909078429,-73.98491119103699,-240,Thu Aug 16 22:30:28 +0000 2012
150063,233,The Stellan,4bf58dd8d48988d116941735,Bar,40.74921949150772,-73.98442910696116,-240,Thu Aug 16 22:31:39 +0000 2012
150071,484,Tiger Cafe,4bf58dd8d48988d112941735,Bar,40.740079,-73.993618,-240,Thu Aug 16 22:37:57 +0000 2012
150080,509,Cabana,4bf58dd8d48988d1be941735,Latin American Restaurant,40.70536767492135,-74.00206089019775,-240,Thu Aug 16 22:39:51 +0000 2012
150116,365,Jalapeno,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.77508278191375,-73.98080195940949,-240,Thu Aug 16 23:04:25 +0000 2012
150120,369,Hummus Kitchen,4bf58dd8d48988d1c0941735,Mediterranean Restaurant,40.76430850837702,-73.98838904743799,-240,Thu Aug 16 23:06:54 +0000 2012
150128,36,Pig n Whistle,4bf58dd8d48988d116941735,Bar,40.75240835649149,-73.9899672618189,-240,Thu Aug 16 23:13:11 +0000 2012
150129,93,Saint Gabriel's Episcopal Church,4bf58dd8d48988d132941735,Church,40.65806224801866,-73.94894096005882,-240,Thu Aug 16 23:13:34 +0000 2012
150144,231,Razorfish NYC,4bf58dd8d48988d165941735,Scenic Lookout,40.75421199167392,-73.98673047361291,-240,Thu Aug 16 23:21:29 +0000 2012
150154,1080,DeWitt Clinton Park Dog Run,4bf58dd8d48988d1e5941735,Other Great Outdoors,40.76756496,-73.99427631,-240,Thu Aug 16 23:29:26 +0000 2012
150167,736,Inside Park at St Bart's,4bf58dd8d48988d14e941735,American Restaurant,40.75735942340831,-73.97371964177138,-240,Thu Aug 16 23:37:33 +0000 2012
150171,905,Triangolo Pizzeria,4bf58dd8d48988d1ca941735,Pizza Place,40.73369,-73.954871,-240,Thu Aug 16 23:39:53 +0000 2012
150172,599,Sage,4bf58dd8d48988d116941735,Bar,40.71303805275479,-73.94418804894958,-240,Thu Aug 16 23:40:03 +0000 2012
150178,748,Pelham Bay Parkway Greenway,4bf58dd8d48988d162941735,Other Great Outdoors,40.856119025214646,-73.83370760009636,-240,Thu Aug 16 23:44:41 +0000 2012
150185,1072,Lincoln Park Grill,4bf58dd8d48988d11d941735,Bar,40.76742650335582,-73.98600735389587,-240,Thu Aug 16 23:48:22 +0000 2012
150188,387,Arena Diner Restaurant,4bf58dd8d48988d147941735,Diner,40.88135546963399,-74.05430713994218,-240,Thu Aug 16 23:50:56 +0000 2012
150203,1045,Litro,4bf58dd8d48988d110941735,Italian Restaurant,40.72738990551929,-73.98800453505906,-240,Fri Aug 17 00:01:47 +0000 2012
150206,822,The Graham,4bf58dd8d48988d116941735,Bar,40.70823709127515,-73.94325237757317,-240,Fri Aug 17 00:03:05 +0000 2012
150210,887,Overlook,4bf58dd8d48988d116941735,Bar,40.75163834572974,-73.97221590706648,-240,Fri Aug 17 00:06:03 +0000 2012
150211,748,Pelham Parkway Bike Path,4bf58dd8d48988d162941735,Other Great Outdoors,40.85759397643896,-73.85633111000061,-240,Fri Aug 17 00:06:06 +0000 2012
150222,384,Kellari Parea Restaurant,4bf58dd8d48988d10e941735,Greek Restaurant,40.7387420141106,-73.98863582363357,-240,Fri Aug 17 00:10:58 +0000 2012
150235,178,Peking House,4bf58dd8d48988d145941735,Chinese Restaurant,40.89967,-73.857147,-240,Fri Aug 17 00:18:29 +0000 2012
150246,455,Tavern 18,4bf58dd8d48988d14e941735,American Restaurant,40.749417,-73.707816,-240,Fri Aug 17 00:24:46 +0000 2012
150251,748,Moshulu Parkway Greenway,4bf58dd8d48988d162941735,Other Great Outdoors,40.87251855186506,-73.8794381439802,-240,Fri Aug 17 00:29:05 +0000 2012
150254,518,O'Flaherty's Ale House,4bf58dd8d48988d116941735,Bar,40.7602761735572,-73.98941058404617,-240,Fri Aug 17 00:31:56 +0000 2012
150258,56,Seaside Summer Concert Series Brooklyn,4bf58dd8d48988d1e5931735,Music Venue,40.573566698135565,-73.98683377620732,-240,Fri Aug 17 00:36:37 +0000 2012
150260,296,Gabby O'Haras,4bf58dd8d48988d11b941735,Bar,40.75348,-73.986665,-240,Fri Aug 17 00:39:23 +0000 2012
150265,805,Culturefix,4bf58dd8d48988d1e2931735,Art Gallery,40.721139,-73.984133,-240,Fri Aug 17 00:40:33 +0000 2012
150272,1023,GalleryBar,4bf58dd8d48988d116941735,Bar,40.71936953474936,-73.98957701365262,-240,Fri Aug 17 00:45:00 +0000 2012
150283,888,Cocoron,4bf58dd8d48988d111941735,Japanese Restaurant,40.719172424771976,-73.99092435836792,-240,Fri Aug 17 00:51:02 +0000 2012
150287,90,The Mussel Pot,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.72876544176381,-74.00093979691887,-240,Fri Aug 17 00:57:02 +0000 2012
150293,441,Kabin,4bf58dd8d48988d116941735,Bar,40.72697536770112,-73.9888539046586,-240,Fri Aug 17 01:03:13 +0000 2012
150301,775,Starting Gate Bar,4bf58dd8d48988d116941735,Bar,40.74537121088314,-73.90528678894043,-240,Fri Aug 17 01:16:38 +0000 2012
150302,701,Vitae,4bf58dd8d48988d1c4941735,Restaurant,40.75589536674848,-73.97855217526512,-240,Fri Aug 17 01:16:40 +0000 2012
150303,1068,Central Bar,4bf58dd8d48988d11b941735,Bar,40.730260666134576,-73.99018534133084,-240,Fri Aug 17 01:19:02 +0000 2012
150307,599,Syndicate Gallery,4bf58dd8d48988d1e2931735,Art Gallery,40.712467,-73.943354,-240,Fri Aug 17 01:23:15 +0000 2012
150308,922,Best Pizza,4bf58dd8d48988d1ca941735,Pizza Place,40.715697,-73.953603,-240,Fri Aug 17 01:23:25 +0000 2012
150310,1048,Murray's Cheese Bar,4bf58dd8d48988d1c4941735,Restaurant,40.73125888744284,-74.00309085845947,-240,Fri Aug 17 01:27:32 +0000 2012
150311,460,Turco Mediterranean Grill,4bf58dd8d48988d1c0941735,Mediterranean Restaurant,40.75917563481965,-73.99203900717384,-240,Fri Aug 17 01:27:58 +0000 2012
150313,506,Carmine's Original Pizza,4bf58dd8d48988d1ca941735,Pizza Place,40.725548,-73.95138,-240,Fri Aug 17 01:31:00 +0000 2012
150314,951,Yeung's Number 1 Chinese Restaurant,4bf58dd8d48988d145941735,Chinese Restaurant,40.85787244651747,-73.93212155970379,-240,Fri Aug 17 01:33:06 +0000 2012
150319,121,Camelback Mountain Resort,4bf58dd8d48988d162941735,Other Great Outdoors,40.773545,-73.923715,-240,Fri Aug 17 01:39:11 +0000 2012
150324,407,Left Bank,4bf58dd8d48988d157941735,American Restaurant,40.73509178004047,-74.00696524183184,-240,Fri Aug 17 01:42:53 +0000 2012
150325,150,Lincoln Plaza Cinemas,4bf58dd8d48988d17f941735,Movie Theater,40.77082543131949,-73.98216214776504,-240,Fri Aug 17 01:43:10 +0000 2012
150326,469,Downtown Bar & Grill,4bf58dd8d48988d116941735,Bar,40.68846273331921,-73.99299739703976,-240,Fri Aug 17 01:45:07 +0000 2012
150338,886,Pukk,4bf58dd8d48988d149941735,Thai Restaurant,40.725554876357016,-73.98686247136257,-240,Fri Aug 17 01:59:39 +0000 2012
150342,771,Petaluma,4bf58dd8d48988d110941735,Italian Restaurant,40.76842437290021,-73.95538131259072,-240,Fri Aug 17 02:02:35 +0000 2012
150346,850,Sakura Japanese Restaurant,4bf58dd8d48988d111941735,Japanese Restaurant,40.60186393509025,-73.93453836201138,-240,Fri Aug 17 02:07:32 +0000 2012
150351,413,Pacific Grill,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.70532561563804,-74.00230558105737,-240,Fri Aug 17 02:11:10 +0000 2012
150402,708,Maple Grove Cemetery,4bf58dd8d48988d15c941735,Cemetery,40.70855583007363,-73.82336139678955,-240,Fri Aug 17 14:43:48 +0000 2012
150406,488,Mitchel Square Park,4bf58dd8d48988d163941735,Park,40.84054295584783,-73.93982291221619,-240,Fri Aug 17 14:49:09 +0000 2012
150407,878,10 Jay,4bf58dd8d48988d1e2931735,Art Gallery,40.704549,-73.986838,-240,Fri Aug 17 14:49:49 +0000 2012
150457,976,Gramercy Theatre,4bf58dd8d48988d1e5931735,Music Venue,40.73977866664367,-73.98508787155151,-240,Fri Aug 17 15:45:02 +0000 2012
150491,508,Dominick's Bakery Cafe,4bf58dd8d48988d110941735,Italian Restaurant,40.57417417158632,-74.11692187677832,-240,Fri Aug 17 16:13:24 +0000 2012
150493,509,Big Apple Cafe,4bf58dd8d48988d150941735,Spanish Restaurant,40.66879058993659,-73.91670153777805,-240,Fri Aug 17 16:16:54 +0000 2012
150514,219,Shrine World Music Venue,4bf58dd8d48988d1e5931735,Music Venue,40.81440531649213,-73.94437173850456,-240,Fri Aug 17 16:30:25 +0000 2012
150515,163,Tiny Thai,4bf58dd8d48988d149941735,Thai Restaurant,40.77982262731798,-73.95300495081723,-240,Fri Aug 17 16:32:00 +0000 2012
150523,392,Alidoro,4bf58dd8d48988d1c5941735,Sandwich Place,40.725649,-74.003045,-240,Fri Aug 17 16:41:11 +0000 2012
150526,220,Create,4bf58dd8d48988d157941735,American Restaurant,40.76502382907272,-73.91723546069846,-240,Fri Aug 17 16:43:23 +0000 2012
150529,3,Bread & Tulips,4bf58dd8d48988d110941735,Italian Restaurant,40.74207567954886,-73.98508910271165,-240,Fri Aug 17 16:46:46 +0000 2012
150536,248,Hudson Station,4bf58dd8d48988d11d941735,Bar,40.754023,-73.995567,-240,Fri Aug 17 16:49:19 +0000 2012
150541,563,Munchie Mobile,4bf58dd8d48988d1cb941735,Food Truck,40.737909,-73.992169,-240,Fri Aug 17 16:54:32 +0000 2012
150542,931,Toloache Taqueria,4bf58dd8d48988d1c1941735,Mexican Restaurant,40.707644944175705,-74.00765061378479,-240,Fri Aug 17 16:56:41 +0000 2012
150556,668,Nelson A. Rockefeller Park,4bf58dd8d48988d163941735,Park,40.71621067414717,-74.016537,-240,Fri Aug 17 17:07:50 +0000 2012
150563,1075,Seoul Garden,4bf58dd8d48988d113941735,Korean Restaurant,40.74804762205928,-73.98736750539292,-240,Fri Aug 17 17:13:03 +0000 2012
150568,93,P.S. Burgers,4bf58dd8d48988d16c941735,Burger Joint,40.730012,-74.003369,-240,Fri Aug 17 17:16:13 +0000 2012
150569,1028,Elevated Acre,4bf58dd8d48988d164941735,Plaza,40.70326926503271,-74.00871276855469,-240,Fri Aug 17 17:17:21 +0000 2012
150578,96,Singapura,4bf58dd8d48988d145941735,Chinese Restaurant,40.74228605988839,-73.98281067300078,-240,Fri Aug 17 17:26:29 +0000 2012
150581,150,Telepan,4bf58dd8d48988d157941735,American Restaurant,40.775236,-73.980007,-240,Fri Aug 17 17:28:16 +0000 2012
150603,970,Abi Sushi,4bf58dd8d48988d111941735,Japanese Restaurant,40.74547687943083,-73.9834463596344,-240,Fri Aug 17 18:22:02 +0000 2012
150605,685,Café Cortadito,4bf58dd8d48988d154941735,Cuban Restaurant,40.722534,-73.982745,-240,Fri Aug 17 18:23:19 +0000 2012
150622,914,Hammond Cove Marina,4bf58dd8d48988d1e0941735,Harbor / Marina,40.81457687338629,-73.80470631620614,-240,Sun Aug 19 12:17:19 +0000 2012
150636,80,Prime Meats,4bf58dd8d48988d157941735,American Restaurant,40.67719224752165,-73.99832871189562,-240,Sun Aug 19 12:50:22 +0000 2012
150637,332,Tortoise and Hare Statue,507c8c4091d498d9fc8c67a9,Public Art,40.893794933449136,-73.89635970677863,-240,Sun Aug 19 12:50:33 +0000 2012
150650,932,Central Markets,4bf58dd8d48988d118951735,Food & Drink Shop,40.80070016119127,-73.95886544232275,-240,Sun Aug 19 13:11:38 +0000 2012
150652,1028,Pier 40 - Chelsea Piers,4bf58dd8d48988d1e0941735,Harbor / Marina,40.74437161613179,-74.00838836683336,-240,Sun Aug 19 13:13:43 +0000 2012
150681,842,I Love Foods Supermarket,4bf58dd8d48988d118951735,Food & Drink Shop,40.75536833759973,-73.9120888710022,-240,Sun Aug 19 14:14:32 +0000 2012
150683,197,McLaughlin Park,4bf58dd8d48988d163941735,Park,40.69648023698471,-73.98602457106364,-240,Sun Aug 19 14:16:06 +0000 2012
150687,104,Golden Unicorn,4bf58dd8d48988d1f5931735,Dim Sum Restaurant,40.71359330684276,-73.99729000663976,-240,Sun Aug 19 14:26:26 +0000 2012
150697,647,Mount Olive Baptist Church,4bf58dd8d48988d132941735,Church,40.743865305993126,-74.02907986549793,-240,Sun Aug 19 14:37:23 +0000 2012
150713,79,Bridgeview Diner,4bf58dd8d48988d147941735,Diner,40.62050136078452,-74.03196593883797,-240,Sun Aug 19 15:04:29 +0000 2012
150718,616,Ellie's Diner,4bf58dd8d48988d14e941735,American Restaurant,40.837834696988814,-73.85997682712767,-240,Sun Aug 19 15:09:31 +0000 2012
150727,693,Luke's Bar and Grill,4bf58dd8d48988d14e941735,American Restaurant,40.77443578209849,-73.9572927127992,-240,Sun Aug 19 15:15:57 +0000 2012
150736,161,Lotus Vietnamese Sandw,4bf58dd8d48988d1c5941735,Sandwich Place,40.675616,-73.980952,-240,Sun Aug 19 15:26:40 +0000 2012
150743,302,First Baptist Church of Flushing,4bf58dd8d48988d132941735,Church,40.75735688209534,-73.8247400522232,-240,Sun Aug 19 15:32:46 +0000 2012
150750,242,Korean Express,4bf58dd8d48988d113941735,Korean Restaurant,40.76419396546984,-73.96670019947109,-240,Sun Aug 19 15:43:45 +0000 2012
150751,909,Wet,4bf58dd8d48988d1d6941735,Bar,40.78721818,-74.158675,-240,Sun Aug 19 15:44:07 +0000 2012
150755,480,Calle Ocho,4bf58dd8d48988d1be941735,Latin American Restaurant,40.7827998810992,-73.9734148979187,-240,Sun Aug 19 15:50:30 +0000 2012
150764,811,Fiesta Grill,4eb1bd1c3b7b55596b4a748f,Filipino Restaurant,40.727927,-74.07588778333333,-240,Sun Aug 19 15:57:01 +0000 2012
150770,20,Dillingers Pub & Grill,4bf58dd8d48988d116941735,Bar,40.76137638529124,-73.90938722039964,-240,Sun Aug 19 16:01:36 +0000 2012
150775,693,Eli's Manhattan,4bf58dd8d48988d1f5941735,Food & Drink Shop,40.77508349049349,-73.95668428115209,-240,Sun Aug 19 16:06:55 +0000 2012
150794,1056,Tasty Hand-Pulled Noodles 清味蘭州拉麵,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,40.7142079238429,-73.99784713983536,-240,Sun Aug 19 16:24:40 +0000 2012
150803,456,Brownstone Diner & Pancake Factory,4bf58dd8d48988d147941735,Diner,40.716671923895056,-74.04861330986023,-240,Sun Aug 19 16:38:39 +0000 2012
150825,976,ttmg Photo Spot - Atlantic Terminal,4bf58dd8d48988d162941735,Other Great Outdoors,40.68446195903438,-73.97771716117859,-240,Sun Aug 19 16:57:01 +0000 2012
150831,778,Fringe Salon NY,4bf58dd8d48988d110951735,Salon / Barbershop,40.717995,-73.989662,-240,Sun Aug 19 17:01:59 +0000 2012
150837,279,Delight 28 Restaurant,4bf58dd8d48988d145941735,Chinese Restaurant,40.71496831041132,-73.99846070166302,-240,Sun Aug 19 17:07:13 +0000 2012
150841,641,Louie's Manhasset,4bf58dd8d48988d147941735,Diner,40.79717741518766,-73.69972229003906,-240,Sun Aug 19 17:12:05 +0000 2012
150842,953,Colonels Row,4bf58dd8d48988d15f941735,Other Great Outdoors,40.700861946977,-74.01152723816105,-240,Sun Aug 19 17:12:24 +0000 2012
150875,900,Route 66 Cafe,4bf58dd8d48988d14e941735,American Restaurant,40.767022,-73.986275,-240,Sun Aug 19 17:49:13 +0000 2012
150881,218,Ave A 11th Flea Market,4bf58dd8d48988d162941735,Other Great Outdoors,40.728554,-73.98186,-240,Sun Aug 19 17:53:10 +0000 2012
150887,571,P. D. O'hurley's Pub & Restaurant,4bf58dd8d48988d116941735,Bar,40.77852259748076,-73.98176614455365,-240,Sun Aug 19 18:01:19 +0000 2012
150894,589,Closter Pizza,4bf58dd8d48988d1ca941735,Pizza Place,40.97183398772594,-73.96007655011923,-240,Sun Aug 19 18:05:44 +0000 2012
150895,449,The Experience Unisex Salon,4bf58dd8d48988d110951735,Salon / Barbershop,40.673146,-73.95723807142858,-240,Sun Aug 19 18:06:05 +0000 2012
150896,922,Sara Delano Roosevelt Park,4bf58dd8d48988d163941735,Park,40.7198758007751,-73.99266242980957,-240,Sun Aug 19 18:06:52 +0000 2012
150899,548,Reserve Thai Wine Bar,4bf58dd8d48988d149941735,Thai Restaurant,40.742453,-73.980598,-240,Sun Aug 19 18:13:34 +0000 2012
150904,729,Bergen County Zoological Park,4bf58dd8d48988d17b941735,Zoo,40.93400179142533,-74.0475457906723,-240,Sun Aug 19 18:18:11 +0000 2012
150910,436,Vip Restaurant,4bf58dd8d48988d147941735,Diner,40.73127528387828,-74.06769683000627,-240,Sun Aug 19 18:24:32 +0000 2012
150913,914,Cestra's Pizza,4bf58dd8d48988d1ca941735,Pizza Place,40.82860940508383,-73.8243281682648,-240,Sun Aug 19 18:26:43 +0000 2012
150924,963,3 Star Diner,4bf58dd8d48988d147941735,Diner,40.77029480569442,-73.95419313535824,-240,Sun Aug 19 18:40:11 +0000 2012
150925,772,New York Aquarium,4fceea171983d5d06c3e9823,Aquarium,40.574130770241,-73.97511005401611,-240,Sun Aug 19 18:40:12 +0000 2012
150939,20,Gravesend Park,4bf58dd8d48988d163941735,Park,40.62386193711584,-73.98475049647948,-240,Sun Aug 19 18:52:24 +0000 2012
150953,156,Winter Garden Atrium,4bf58dd8d48988d1f2931735,Performing Arts Venue,40.713240189310966,-74.01594400405884,-240,Sun Aug 19 19:04:08 +0000 2012
150955,866,Westville Chelsea,4bf58dd8d48988d14e941735,American Restaurant,40.74204,-73.99999,-240,Sun Aug 19 19:14:04 +0000 2012
150962,224,Chia Bin Barber Shop,4bf58dd8d48988d110951735,Salon / Barbershop,40.7608476202269,-73.8305830867869,-240,Sun Aug 19 19:20:48 +0000 2012
150966,711,AG Kitchen,4bf58dd8d48988d154941735,Cuban Restaurant,40.77780872256432,-73.9785808716572,-240,Sun Aug 19 19:25:45 +0000 2012
150971,486,La MaMa E.T.C.,4bf58dd8d48988d135941735,Theater,40.72656408218251,-73.99022551384547,-240,Sun Aug 19 19:29:05 +0000 2012
150979,871,Crosstown Diner,4bf58dd8d48988d147941735,Diner,40.83248956812657,-73.82868767781449,-240,Sun Aug 19 19:34:42 +0000 2012
150994,94,Pizza Bagel,4bf58dd8d48988d1ca941735,Pizza Place,40.60012,-73.94399106502533,-240,Sun Aug 19 19:52:52 +0000 2012
151005,800,Robert Moss Theater,4bf58dd8d48988d135941735,Theater,40.7294854,-73.991787,-240,Sun Aug 19 20:05:11 +0000 2012
151015,205,B & B Wine & Liquors,4bf58dd8d48988d116941735,Bar,40.77651858329773,-74.23980116844177,-240,Sun Aug 19 20:14:48 +0000 2012
151022,1009,52nd Street Project,4bf58dd8d48988d137941735,Theater,40.76652148042789,-73.9905928050179,-240,Sun Aug 19 20:18:58 +0000 2012
151041,709,Ramen Takumi,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,40.733891,-73.99295665000001,-240,Sun Aug 19 20:30:46 +0000 2012
151063,626,7 Farmers Market,4bf58dd8d48988d1fa941735,Food & Drink Shop,40.801839,-74.170766,-240,Sun Aug 19 20:49:00 +0000 2012
151078,88,Christopher and Gay Streets,4deefb944765f83613cdba6e,Historic Site,40.73392550052329,-74.00025844573975,-240,Sun Aug 19 21:06:30 +0000 2012
151079,868,The Lynn Redgrave Theater at Culture Project,4bf58dd8d48988d135941735,Theater,40.725851,-73.994335,-240,Sun Aug 19 21:08:13 +0000 2012
151095,218,Cowgirl,4bf58dd8d48988d147941735,Diner,40.7337627,-74.006264,-240,Sun Aug 19 21:21:05 +0000 2012
151104,134,Ngam,4bf58dd8d48988d149941735,Thai Restaurant,40.73239389746868,-73.98783810408904,-240,Sun Aug 19 21:34:32 +0000 2012
151107,268,St Pauls United Methodist Church,4bf58dd8d48988d132941735,Church,40.64132690429688,-73.94115447998047,-240,Sun Aug 19 21:37:09 +0000 2012
151109,161,Gowanus Grove,4bf58dd8d48988d162941735,Other Great Outdoors,40.678132,-73.989598,-240,Sun Aug 19 21:39:46 +0000 2012
151127,888,NY Tofu House,4bf58dd8d48988d113941735,Korean Restaurant,40.729376,-73.989383,-240,Sun Aug 19 21:57:19 +0000 2012
151130,960,Jake's Saloon N.Y.C.,4bf58dd8d48988d116941735,Bar,40.74559880446954,-74.00184631347656,-240,Sun Aug 19 21:58:17 +0000 2012
151133,17,Monroe Center,4bf58dd8d48988d1e2931735,Art Gallery,40.74697878138085,-74.03802482917659,-240,Sun Aug 19 22:06:40 +0000 2012
151151,308,Wah Sing Take Out Kitchen,4bf58dd8d48988d145941735,Chinese Restaurant,40.67569236541682,-73.73859471916782,-240,Sun Aug 19 22:27:58 +0000 2012
151152,645,Leo's Grandevous,4bf58dd8d48988d116941735,Bar,40.73966275035077,-74.03608554625534,-240,Sun Aug 19 22:29:35 +0000 2012
151155,658,Madame Tussauds New York,4bf58dd8d48988d181941735,Museum,40.75703102046072,-73.98826852871554,-240,Sun Aug 19 22:31:24 +0000 2012
151180,1039,Peter's,4bf58dd8d48988d14e941735,American Restaurant,40.71830614,-73.95753806,-240,Sun Aug 19 23:02:24 +0000 2012
151184,971,Tony's Pier Restaurant,4bf58dd8d48988d1ce941735,Seafood Restaurant,40.83753410137285,-73.78307178317175,-240,Sun Aug 19 23:05:28 +0000 2012
151186,1005,Sazon,4bf58dd8d48988d144941735,Caribbean Restaurant,40.71585671244664,-74.00822195356947,-240,Sun Aug 19 23:07:16 +0000 2012
151189,372,The Brickyard,4bf58dd8d48988d1f2931735,Performing Arts Venue,40.69671334158826,-73.91880512237549,-240,Sun Aug 19 23:09:49 +0000 2012
151200,981,Nomado 33,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.74559131737985,-73.97927532303981,-240,Sun Aug 19 23:22:06 +0000 2012
151214,850,Atlantis Diner,4bf58dd8d48988d14e941735,American Restaurant,40.64311522746113,-73.91420413692066,-240,Sun Aug 19 23:34:29 +0000 2012
151215,535,ERA Asian Cuisine,4bf58dd8d48988d1d2941735,Sushi Restaurant,40.787804,-73.7274,-240,Sun Aug 19 23:34:38 +0000 2012
151218,886,Commodities Natural Market,4bf58dd8d48988d118951735,Food & Drink Shop,40.72904,-73.98442804813385,-240,Sun Aug 19 23:38:18 +0000 2012
151221,743,Minor Arcana,4bf58dd8d48988d116941735,Bar,40.676955386270215,-73.96361799233043,-240,Sun Aug 19 23:42:05 +0000 2012
151226,1043,Natural Market,4bf58dd8d48988d118951735,Food & Drink Shop,40.71844464640208,-73.84130001068115,-240,Sun Aug 19 23:46:09 +0000 2012
151229,695,Il Tulipano Restaurant,4bf58dd8d48988d110941735,Italian Restaurant,40.87133918585472,-74.23645451728925,-240,Sun Aug 19 23:49:55 +0000 2012
151231,951,The Underground,4bf58dd8d48988d121941735,Bar,40.73913069463422,-73.99094287876213,-240,Sun Aug 19 23:54:18 +0000 2012
151239,300,Cafe Tivoli,4bf58dd8d48988d110941735,Italian Restaurant,40.83280848644707,-74.00257529357977,-240,Mon Aug 20 00:01:54 +0000 2012
151241,161,The Kings Beer Hall,4bf58dd8d48988d117941735,Beer Garden,40.681451646527634,-73.97989511489868,-240,Mon Aug 20 00:07:00 +0000 2012
151249,659,Apollo Theater,4bf58dd8d48988d137941735,Theater,40.80968414945981,-73.95017623901367,-240,Mon Aug 20 00:15:38 +0000 2012
151255,666,Marie's Crisis Cafe,4bf58dd8d48988d1d8941735,Bar,40.733063,-74.00315,-240,Mon Aug 20 00:23:14 +0000 2012
151258,331,Audi Yankees Club,4bf58dd8d48988d14e941735,American Restaurant,40.8304571725226,-73.92636358737946,-240,Mon Aug 20 00:26:15 +0000 2012
151269,492,Ray's Famous Pizza,4bf58dd8d48988d1ca941735,Pizza Place,40.8257778232872,-74.23052242127899,-240,Mon Aug 20 00:39:12 +0000 2012
151272,743,Udom Thai Restaurant & Bar,4bf58dd8d48988d149941735,Thai Restaurant,40.677514,-73.963624,-240,Mon Aug 20 00:44:10 +0000 2012
151279,1049,Gowanus Yacht Club,4bf58dd8d48988d117941735,Beer Garden,40.680939,-73.994244,-240,Mon Aug 20 00:46:13 +0000 2012
151282,636,Bourgeois Pig,4bf58dd8d48988d123941735,Bar,40.72649035907284,-73.9846357145704,-240,Mon Aug 20 00:50:41 +0000 2012
151284,748,Cross Bronx Pizzeria,4bf58dd8d48988d1ca941735,Pizza Place,40.83043687764923,-73.850998878479,-240,Mon Aug 20 00:52:27 +0000 2012
151298,488,G's Coffee Shop,4bf58dd8d48988d147941735,Diner,40.86840303957776,-73.92228182105531,-240,Mon Aug 20 01:23:01 +0000 2012
151299,232,BBQ Chicken and Beer,4bf58dd8d48988d14c941735,Wings Joint,40.82334458827973,-73.989464,-240,Mon Aug 20 01:26:12 +0000 2012
151316,355,Grand Fortune Chinese Cuisine II,4bf58dd8d48988d145941735,Chinese Restaurant,40.596675188265706,-73.97655489585549,-240,Mon Aug 20 01:47:56 +0000 2012
151323,951,Two Boots To Go West,4bf58dd8d48988d1ca941735,Pizza Place,40.73651061,-74.00101,-240,Mon Aug 20 01:58:27 +0000 2012
151333,683,Caffe Vivaldi,4bf58dd8d48988d1e8931735,Music Venue,40.7318457750654,-74.00303117930889,-240,Mon Aug 20 02:20:05 +0000 2012
151346,888,Bell Book & Candle,4bf58dd8d48988d14e941735,American Restaurant,40.734616,-74.0008296,-240,Mon Aug 20 03:08:03 +0000 2012
151354,232,GaGoPa Karaoke,4bf58dd8d48988d120941735,Bar,40.85180859542651,-73.96998324112603,-240,Mon Aug 20 03:40:53 +0000 2012
151374,825,Madame X,4bf58dd8d48988d121941735,Bar,40.72714571556443,-74.00021099215293,-240,Mon Aug 20 05:15:44 +0000 2012
151479,488,Flavors,4bf58dd8d48988d1c5941735,Sandwich Place,40.70339178611272,-74.01318559726454,-240,Mon Aug 20 11:23:42 +0000 2012
151526,95,Citi Field Parking Lot,4c38df4de52ce0d596b336e1,Parking,40.75466940037547,-73.84812355041504,-240,Mon Aug 20 12:03:25 +0000 2012
151559,72,Dizzy's,4bf58dd8d48988d14e941735,American Restaurant,40.665796751366905,-73.97910888450723,-240,Mon Aug 20 12:24:21 +0000 2012
151700,555,Gotham City Diner,4bf58dd8d48988d147941735,Diner,40.82647519941781,-73.9958381652832,-240,Mon Aug 20 14:27:04 +0000 2012
151723,692,LIC Food Truck Lot,4bf58dd8d48988d1cb941735,Food Truck,40.74808602646766,-73.94260168075562,-240,Fri Aug 17 18:50:21 +0000 2012
151736,569,New York Transit Museum,4bf58dd8d48988d181941735,Museum,40.69043336578264,-73.98980855941772,-240,Fri Aug 17 19:02:18 +0000 2012
151799,1054,Garfield's Brick Oven Pizza,4bf58dd8d48988d1ca941735,Pizza Place,40.87395915265712,-74.10602331161499,-240,Fri Aug 17 20:14:57 +0000 2012
